,trial_nb,time,pos,lick,frame,enc,speed,valve
4003,1,10.664,54.792999267578125,0,0,7,20.099848540986226,0
4004,1,10.672,54.86800003051758,0,0,8,22.971255475412832,0
4005,1,10.68,54.86800003051758,0,1,8,22.971255475412832,0
4006,1,10.688,55.01599884033203,0,0,8,22.971255475412832,0
4007,1,10.696,55.01599884033203,0,0,8,22.971255475412832,0
4008,1,10.704,55.165000915527344,0,0,8,22.971255475412832,0
4009,1,10.712,55.165000915527344,0,1,8,22.971255475412832,0
4010,1,10.72,55.2400016784668,0,0,8,22.971255475412832,0
4011,1,10.728,55.2400016784668,0,0,8,22.971255475412832,0
4012,1,10.736,55.31399917602539,0,0,7,20.099848540986226,0
4013,1,10.744,55.38800048828125,0,1,7,20.099848540986226,0
4014,1,10.752,55.452999114990234,0,0,7,20.099848540986226,0
4015,1,10.76,55.51900100708008,0,0,5,14.35703467213302,0
4016,1,10.768,55.58399963378906,0,0,5,14.35703467213302,0
4017,1,10.776,55.58399963378906,0,0,5,14.35703467213302,0
4018,1,10.784,55.630001068115234,0,1,3,8.614220803279812,0
4019,1,10.792,55.676998138427734,0,0,3,8.614220803279812,0
4020,1,10.8,55.722999572753906,0,0,3,8.614220803279812,0
4021,1,10.808,55.77000045776367,0,0,2,5.742813868853208,0
4022,1,10.816,55.79800033569336,0,1,2,5.742813868853208,0
4023,1,10.824,55.79800033569336,1,0,2,5.742813868853208,0
4024,1,10.832,55.816001892089844,1,0,3,8.614220803279812,0
4025,1,10.84,55.834999084472656,1,0,3,8.614220803279812,0
4026,1,10.848,55.862998962402344,1,1,3,8.614220803279812,0
4027,1,10.856,55.89099884033203,1,0,3,8.614220803279812,0
4028,1,10.864,55.89099884033203,0,0,4,11.485627737706416,0
4029,1,10.872,55.917999267578125,0,0,4,11.485627737706416,0
4030,1,10.88,55.917999267578125,0,1,5,14.35703467213302,0
4031,1,10.888,55.99300003051758,0,0,5,14.35703467213302,0
4032,1,10.896,55.99300003051758,0,0,5,14.35703467213302,0
4033,1,10.904,56.06700134277344,0,0,6,17.228441606559624,0
4034,1,10.912,56.06700134277344,0,1,5,14.35703467213302,0
4035,1,10.92,56.11399841308594,0,0,7,20.099848540986226,0
4036,1,10.928,56.11399841308594,1,0,7,20.099848540986226,0
4037,1,10.936,56.15999984741211,1,0,6,17.228441606559624,0
4038,1,10.944,56.207000732421875,1,1,8,22.971255475412832,0
4039,1,10.952,56.26300048828125,1,0,7,20.099848540986226,0
4040,1,10.96,56.31800079345703,1,0,8,22.971255475412832,0
4041,1,10.968,56.393001556396484,0,0,7,20.099848540986226,0
4042,1,10.976,56.393001556396484,0,0,8,22.971255475412832,0
4043,1,10.984,56.46699905395508,0,1,8,22.971255475412832,0
4044,1,10.992,56.54199981689453,0,0,8,22.971255475412832,0
4045,1,11.0,56.61600112915039,0,0,8,22.971255475412832,0
4046,1,11.008,56.689998626708984,0,0,7,20.099848540986226,0
4047,1,11.016,56.76499938964844,0,1,7,20.099848540986226,0
4048,1,11.024,56.76499938964844,0,0,7,20.099848540986226,0
4049,1,11.032,56.83000183105469,1,0,6,17.228441606559624,0
4050,1,11.04,56.89500045776367,1,0,7,20.099848540986226,0
4051,1,11.048,56.959999084472656,1,1,5,14.35703467213302,0
4052,1,11.056,57.025001525878906,1,0,6,17.228441606559624,0
4053,1,11.064,57.025001525878906,0,0,5,14.35703467213302,0
4054,1,11.072,57.08100128173828,0,0,5,14.35703467213302,0
4055,1,11.08,57.08100128173828,0,1,5,14.35703467213302,0
4056,1,11.088,57.19300079345703,0,0,4,11.485627737706416,0
4057,1,11.096,57.19300079345703,0,0,5,14.35703467213302,0
4058,1,11.104,57.2859992980957,0,0,5,14.35703467213302,0
4059,1,11.112,57.2859992980957,0,1,4,11.485627737706416,0
4060,1,11.12,57.332000732421875,0,0,5,14.35703467213302,0
4061,1,11.128,57.332000732421875,0,0,5,14.35703467213302,0
4062,1,11.136,57.37900161743164,1,0,4,11.485627737706416,0
4063,1,11.144,57.42499923706055,1,1,5,14.35703467213302,0
4064,1,11.152,57.46200180053711,1,0,3,8.614220803279812,0
4065,1,11.16,57.499000549316406,1,0,4,11.485627737706416,0
4066,1,11.168,57.5369987487793,1,0,3,8.614220803279812,0
4067,1,11.176,57.5369987487793,1,0,3,8.614220803279812,0
4068,1,11.184,57.57400131225586,0,1,2,5.742813868853208,0
4069,1,11.192,57.611000061035156,0,0,2,5.742813868853208,0
4070,1,11.2,57.638999938964844,0,0,2,5.742813868853208,0
4071,1,11.208,57.66699981689453,0,0,2,5.742813868853208,0
4072,1,11.216,57.685001373291016,0,1,3,8.614220803279812,0
4073,1,11.224,57.685001373291016,0,0,1,2.871406934426604,0
4074,1,11.232,57.685001373291016,0,0,3,8.614220803279812,0
4075,1,11.24,57.74100112915039,0,0,2,5.742813868853208,0
4076,1,11.248,57.7599983215332,1,1,2,5.742813868853208,0
4077,1,11.256,57.77799987792969,1,0,1,2.871406934426604,0
4078,1,11.264,57.77799987792969,1,0,2,5.742813868853208,0
4079,1,11.272,57.78799819946289,1,0,2,5.742813868853208,0
4080,1,11.28,57.78799819946289,1,1,3,8.614220803279812,0
4081,1,11.288,57.805999755859375,1,0,2,5.742813868853208,0
4082,1,11.296,57.805999755859375,0,0,2,5.742813868853208,0
4083,1,11.304,57.86199951171875,0,0,3,8.614220803279812,0
4084,1,11.312,57.86199951171875,0,1,2,5.742813868853208,0
4085,1,11.32,57.88100051879883,0,0,3,8.614220803279812,0
4086,1,11.328,57.88100051879883,0,0,3,8.614220803279812,0
4087,1,11.336,57.909000396728516,0,0,3,8.614220803279812,0
4088,1,11.344,57.9370002746582,0,1,3,8.614220803279812,0
4089,1,11.352,57.9640007019043,1,0,2,5.742813868853208,0
4090,1,11.36,57.992000579833984,1,0,2,5.742813868853208,0
4091,1,11.368,57.992000579833984,1,0,3,8.614220803279812,0
4092,1,11.376,57.992000579833984,1,0,2,5.742813868853208,0
4093,1,11.384,58.02000045776367,1,1,2,5.742813868853208,0
4094,1,11.392,58.03900146484375,1,0,2,5.742813868853208,0
4095,1,11.4,58.07600021362305,0,0,2,5.742813868853208,0
4096,1,11.408,58.095001220703125,0,0,2,5.742813868853208,0
4097,1,11.416,58.112998962402344,0,1,2,5.742813868853208,0
4098,1,11.424,58.112998962402344,0,0,2,5.742813868853208,0
4099,1,11.432,58.13199996948242,0,0,2,5.742813868853208,0
4100,1,11.44,58.150001525878906,0,0,2,5.742813868853208,0
4101,1,11.448,58.150001525878906,0,1,2,5.742813868853208,0
4102,1,11.456,58.1879997253418,1,0,1,2.871406934426604,0
4103,1,11.464,58.1879997253418,1,0,2,5.742813868853208,0
4104,1,11.472,58.20600128173828,1,0,2,5.742813868853208,0
4105,1,11.48,58.20600128173828,1,1,1,2.871406934426604,0
4106,1,11.488,58.224998474121094,0,0,1,2.871406934426604,0
4107,1,11.496,58.224998474121094,0,0,2,5.742813868853208,0
4108,1,11.504,58.24300003051758,0,0,1,2.871406934426604,0
4109,1,11.512,58.24300003051758,0,1,1,2.871406934426604,0
4110,1,11.52,58.262001037597656,0,0,2,5.742813868853208,0
4111,1,11.528,58.262001037597656,0,0,2,5.742813868853208,0
4112,1,11.536,58.29899978637695,0,0,2,5.742813868853208,0
4113,1,11.544,58.29899978637695,0,1,2,5.742813868853208,0
4114,1,11.552,58.31800079345703,0,0,2,5.742813868853208,0
4115,1,11.56,58.33599853515625,1,0,1,2.871406934426604,0
4116,1,11.568,58.35499954223633,1,0,2,5.742813868853208,0
4117,1,11.576,58.35499954223633,1,0,1,2.871406934426604,0
4118,1,11.584,58.36399841308594,1,1,2,5.742813868853208,0
4119,1,11.592,58.374000549316406,0,0,2,5.742813868853208,0
4120,1,11.6,58.382999420166016,0,0,1,2.871406934426604,0
4121,1,11.608,58.391998291015625,0,0,1,2.871406934426604,0
4122,1,11.616,58.402000427246094,0,1,2,5.742813868853208,0
4123,1,11.624,58.402000427246094,0,0,1,2.871406934426604,0
4124,1,11.632,58.4109992980957,0,0,2,5.742813868853208,0
4125,1,11.64,58.41999816894531,0,0,1,2.871406934426604,0
4126,1,11.648,58.41999816894531,0,1,2,5.742813868853208,0
4127,1,11.656,58.43899917602539,0,0,2,5.742813868853208,0
4128,1,11.664,58.43899917602539,1,0,1,2.871406934426604,0
4129,1,11.672,58.448001861572266,1,0,1,2.871406934426604,0
4130,1,11.68,58.448001861572266,1,1,0,0.0,0
4131,1,11.688,58.46699905395508,1,0,1,2.871406934426604,0
4132,1,11.696,58.46699905395508,1,0,0,0.0,0
4133,1,11.704,58.46699905395508,0,0,0,0.0,0
4134,1,11.712,58.46699905395508,0,1,0,0.0,0
4135,1,11.72,58.46699905395508,0,0,0,0.0,0
4136,1,11.728,58.46699905395508,0,0,0,0.0,0
4137,1,11.736,58.46699905395508,0,0,0,0.0,0
4138,1,11.744,58.46699905395508,0,0,0,0.0,0
4139,1,11.752,58.46699905395508,0,1,1,2.871406934426604,0
4140,1,11.76,58.46699905395508,0,0,0,0.0,0
4141,1,11.768,58.46699905395508,0,0,0,0.0,0
4142,1,11.776,58.46699905395508,0,0,1,2.871406934426604,0
4143,1,11.784,58.46699905395508,1,1,0,0.0,0
4144,1,11.792,58.46699905395508,1,0,0,0.0,0
4145,1,11.8,58.46699905395508,1,0,0,0.0,0
4146,1,11.808,58.46699905395508,1,0,0,0.0,0
4147,1,11.816,58.46699905395508,1,1,0,0.0,0
4148,1,11.824,58.46699905395508,0,0,0,0.0,0
4149,1,11.832,58.46699905395508,0,0,0,0.0,0
4150,1,11.84,58.46699905395508,0,0,1,2.871406934426604,0
4151,1,11.848,58.46699905395508,0,1,0,0.0,0
4152,1,11.856,58.46699905395508,0,0,0,0.0,0
4153,1,11.864,58.46699905395508,0,0,1,2.871406934426604,0
4154,1,11.872,58.47600173950195,0,0,1,2.871406934426604,0
4155,1,11.88,58.47600173950195,0,1,1,2.871406934426604,0
4156,1,11.888,58.494998931884766,1,0,1,2.871406934426604,1
4157,1,11.896,58.494998931884766,1,0,0,0.0,0
4158,1,11.904,58.51300048828125,1,0,1,2.871406934426604,0
4159,1,11.912,58.51300048828125,1,1,0,0.0,0
4160,1,11.92,58.52199935913086,1,0,0,0.0,0
4161,1,11.928,58.52199935913086,1,0,0,0.0,0
4162,1,11.936,58.53200149536133,0,0,0,0.0,0
4163,1,11.944,58.53200149536133,0,1,0,0.0,0
4164,1,11.952,58.53200149536133,0,0,0,0.0,0
4165,1,11.96,58.53200149536133,0,0,0,0.0,0
4166,1,11.968,58.53200149536133,0,0,0,0.0,0
4167,1,11.976,58.53200149536133,0,0,0,0.0,0
4168,1,11.984,58.53200149536133,0,1,0,0.0,0
4169,1,11.992,58.53200149536133,0,0,0,0.0,0
4170,1,12.0,58.53200149536133,0,0,0,0.0,0
4171,1,12.008,58.53200149536133,1,0,0,0.0,0
4172,1,12.016,58.53200149536133,1,1,0,0.0,0
4173,1,12.024,58.53200149536133,1,0,0,0.0,0
4174,1,12.032,58.53200149536133,1,0,0,0.0,0
4175,1,12.04,58.53200149536133,0,0,0,0.0,0
4176,1,12.048,58.53200149536133,0,1,0,0.0,0
4177,1,12.056,58.53200149536133,0,0,1,2.871406934426604,0
4178,1,12.064,58.53200149536133,0,0,0,0.0,0
4179,1,12.072,58.53200149536133,0,0,0,0.0,0
4180,1,12.08,58.53200149536133,0,1,1,2.871406934426604,0
4181,1,12.088,58.53200149536133,0,0,1,2.871406934426604,0
4182,1,12.096,58.53200149536133,0,0,0,0.0,0
4183,1,12.104,58.54999923706055,0,0,1,2.871406934426604,0
4184,1,12.112,58.54999923706055,0,1,0,0.0,0
4185,1,12.12,58.560001373291016,0,0,1,2.871406934426604,0
4186,1,12.128,58.560001373291016,0,0,0,0.0,0
4187,1,12.136,58.569000244140625,0,0,0,0.0,0
4188,1,12.144,58.569000244140625,0,1,1,2.871406934426604,0
4189,1,12.152,58.569000244140625,0,0,1,2.871406934426604,0
4190,1,12.16,58.569000244140625,0,0,1,2.871406934426604,0
4191,1,12.168,58.577999114990234,0,0,1,2.871406934426604,0
4192,1,12.176,58.577999114990234,0,0,1,2.871406934426604,0
4193,1,12.184,58.5880012512207,0,1,1,2.871406934426604,0
4194,1,12.192,58.59700012207031,0,0,2,5.742813868853208,0
4195,1,12.2,58.60599899291992,1,0,1,2.871406934426604,0
4196,1,12.208,58.61600112915039,1,0,1,2.871406934426604,0
4197,1,12.216,58.625,1,1,2,5.742813868853208,0
4198,1,12.224,58.625,1,0,0,0.0,0
4199,1,12.232,58.63399887084961,1,0,2,5.742813868853208,0
4200,1,12.24,58.643001556396484,0,0,1,2.871406934426604,0
4201,1,12.248,58.643001556396484,0,1,1,2.871406934426604,0
4202,1,12.256,58.643001556396484,0,0,1,2.871406934426604,0
4203,1,12.264,58.643001556396484,0,0,2,5.742813868853208,0
4204,1,12.272,58.65299987792969,0,0,2,5.742813868853208,0
4205,1,12.28,58.65299987792969,0,1,2,5.742813868853208,0
4206,1,12.288,58.689998626708984,0,0,2,5.742813868853208,0
4207,1,12.296,58.689998626708984,0,0,2,5.742813868853208,0
4208,1,12.304,58.72700119018555,0,0,2,5.742813868853208,0
4209,1,12.312,58.72700119018555,1,1,2,5.742813868853208,0
4210,1,12.32,58.74599838256836,1,0,2,5.742813868853208,0
4211,1,12.328,58.74599838256836,1,0,2,5.742813868853208,0
4212,1,12.336,58.78300094604492,1,0,2,5.742813868853208,0
4213,1,12.344,58.78300094604492,1,0,2,5.742813868853208,0
4214,1,12.352,58.81999969482422,1,1,2,5.742813868853208,0
4215,1,12.36,58.81999969482422,0,0,2,5.742813868853208,0
4216,1,12.368,58.8390007019043,0,0,3,8.614220803279812,0
4217,1,12.376,58.8390007019043,0,0,2,5.742813868853208,0
4218,1,12.384,58.867000579833984,0,1,4,11.485627737706416,0
4219,1,12.392,58.89500045776367,0,0,3,8.614220803279812,0
4220,1,12.4,58.93199920654297,0,0,3,8.614220803279812,0
4221,1,12.408,58.96900177001953,0,0,4,11.485627737706416,0
4222,1,12.416,59.00600051879883,0,1,3,8.614220803279812,0
4223,1,12.424,59.00600051879883,1,0,3,8.614220803279812,0
4224,1,12.432,59.042999267578125,1,0,3,8.614220803279812,0
4225,1,12.44,59.08100128173828,1,0,3,8.614220803279812,0
4226,1,12.448,59.108001708984375,1,1,2,5.742813868853208,0
4227,1,12.456,59.13600158691406,1,0,1,2.871406934426604,0
4228,1,12.464,59.13600158691406,1,0,2,5.742813868853208,0
4229,1,12.472,59.154998779296875,1,0,1,2.871406934426604,0
4230,1,12.48,59.154998779296875,0,1,0,0.0,0
4231,1,12.488,59.17399978637695,0,0,1,2.871406934426604,0
4232,1,12.496,59.17399978637695,0,0,1,2.871406934426604,0
4233,1,12.504,59.19200134277344,0,0,1,2.871406934426604,0
4234,1,12.512,59.19200134277344,0,1,1,2.871406934426604,0
4235,1,12.52,59.20100021362305,0,0,0,0.0,0
4236,1,12.528,59.20100021362305,0,0,1,2.871406934426604,0
4237,1,12.536,59.21099853515625,0,0,1,2.871406934426604,0
4238,1,12.544,59.220001220703125,0,0,1,2.871406934426604,0
4239,1,12.552,59.23899841308594,1,1,1,2.871406934426604,0
4240,1,12.56,59.23899841308594,1,0,0,0.0,0
4241,1,12.568,59.24800109863281,1,0,1,2.871406934426604,0
4242,1,12.576,59.24800109863281,1,0,1,2.871406934426604,0
4243,1,12.584,59.25699996948242,1,1,1,2.871406934426604,0
4244,1,12.592,59.266998291015625,1,0,1,2.871406934426604,0
4245,1,12.6,59.2760009765625,0,0,0,0.0,0
4246,1,12.608,59.28499984741211,0,0,2,5.742813868853208,0
4247,1,12.616,59.30400085449219,0,1,1,2.871406934426604,0
4248,1,12.624,59.30400085449219,0,0,2,5.742813868853208,0
4249,1,12.632,59.321998596191406,0,0,2,5.742813868853208,0
4250,1,12.64,59.340999603271484,0,0,2,5.742813868853208,0
4251,1,12.648,59.36000061035156,0,1,3,8.614220803279812,0
4252,1,12.656,59.37799835205078,0,0,2,5.742813868853208,0
4253,1,12.664,59.37799835205078,1,0,2,5.742813868853208,0
4254,1,12.672,59.40599822998047,1,0,2,5.742813868853208,0
4255,1,12.68,59.40599822998047,1,1,2,5.742813868853208,0
4256,1,12.688,59.44300079345703,1,0,1,2.871406934426604,0
4257,1,12.696,59.44300079345703,1,0,2,5.742813868853208,0
4258,1,12.704,59.46200180053711,1,0,1,2.871406934426604,0
4259,1,12.712,59.46200180053711,0,1,1,2.871406934426604,0
4260,1,12.72,59.47100067138672,0,0,0,0.0,0
4261,1,12.728,59.47100067138672,0,0,1,2.871406934426604,0
4262,1,12.736,59.4900016784668,0,0,0,0.0,0
4263,1,12.744,59.4900016784668,0,0,1,2.871406934426604,0
